"Combo","Model_ID","Train_Test_ID","Date","Forecast","Target","Best_Model","Combo_ID","Model_Name","Model_Type","Recipe_ID","Hyperparameter_ID","Horizon","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",4,2015-04-01,5380.51821933879,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1203.11240979909,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4177.4058095397,6583.63062913787,3730.39541184331,7030.64102683427,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",4,2015-05-01,5729.72480073522,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1359.15004675121,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4370.57475398401,7088.87484748643,4079.60199323974,7379.8476082307,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",4,2015-06-01,6653.13620086011,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1385.57185755949,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5267.56434330062,8038.7080584196,5003.01339336463,8303.25900835559,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",5,2015-03-01,5597.42481781432,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1203.11240979909,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4394.31240801523,6800.5372276134,3947.30201031884,7247.5476253098,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",5,2015-04-01,5482.20656212579,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1359.15004675121,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4123.05651537458,6841.356608877,3832.08375463031,7132.32936962127,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",5,2015-05-01,5857.64616980896,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1385.57185755949,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4472.07431224946,7243.21802736845,4207.52336231348,7507.76897730444,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",5,2015-06-01,6794.21889699381,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1469.74907936435,1980.78473100333,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5324.46981762946,8263.96797635815,4813.43416599048,8775.00362799713,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",6,2015-02-01,5777.68435008176,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1203.11240979909,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4574.57194028268,6980.79675988085,4127.56154258628,7427.80715757724,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",6,2015-03-01,5734.29565641382,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1359.15004675121,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4375.14560966261,7093.44570316503,4084.17284891834,7384.4184639093,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",6,2015-04-01,5648.89722091146,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1385.57185755949,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4263.32536335196,7034.46907847095,3998.77441341598,7299.02002840694,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",6,2015-05-01,6022.01752666732,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1469.74907936435,1980.78473100333,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4552.26844730297,7491.76660603166,4041.23279566399,8002.80225767064,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",6,2015-06-01,7000.66181918365,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1606.29378117479,2005.79374447614,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5394.36803800886,8606.95560035844,4994.86807470751,9006.45556365979,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",7,2015-01-01,6344.84976210766,6039.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1203.11240979909,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5141.73735230857,7547.96217190674,4694.72695461218,7994.97256960314,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",7,2015-02-01,5904.43049822771,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1359.15004675121,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4545.2804514765,7263.58054497892,4254.30769073223,7554.55330572319,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",7,2015-03-01,5878.44842852123,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1385.57185755949,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4492.87657096174,7264.02028608073,4228.32562102575,7528.57123601671,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",7,2015-04-01,5772.27124680532,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1469.74907936435,1980.78473100333,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4302.52216744098,7242.02032616967,3791.486515802,7753.05597780865,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",7,2015-05-01,6180.94654874959,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1606.29378117479,2005.79374447614,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4574.6527675748,7787.24032992438,4175.15280427345,8186.74029322573,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",7,2015-06-01,7179.84256331063,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",6,1933.4565843146,2125.48412038305,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5246.38597899603,9113.29914762522,5054.35844292757,9305.32668369368,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2014-12-01,6194.15756882619,5739.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1203.11240979909,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4991.04515902711,7397.26997862528,4544.03476133071,7844.28037632167,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2015-01-01,6489.45857982187,6039.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1359.15004675121,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5130.30853307066,7848.60862657308,4839.33577232639,8139.58138731735,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2015-02-01,6024.92139961157,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1385.57185755949,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4639.34954205207,7410.49325717106,4374.79859211609,7675.04420710705,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2015-03-01,6004.2600301343,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1469.74907936435,1980.78473100333,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4534.51095076995,7474.00910949864,4023.47529913097,7985.04476113762,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2015-04-01,5908.46942997973,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1606.29378117479,2005.79374447614,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4302.17564880493,7514.76321115452,3902.67568550359,7914.26317445587,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2015-05-01,6305.89587523724,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",6,1933.4565843146,2125.48412038305,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4372.43929092264,8239.35245955184,4180.41175485419,8431.37999562029,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2015-06-01,7330.60254984041,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",7,1948.49401687183,2282.92120694506,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5382.10853296858,9279.09656671225,5047.68134289535,9613.52375678547,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2014-11-01,5809.17276926767,6219.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1203.11240979909,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4606.06035946858,7012.28517906675,4159.04996177219,7459.29557676315,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2014-12-01,5692.87471522519,5739.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1359.15004675121,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4333.72466847398,7052.0247619764,4042.75190772971,7342.99752272067,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2015-01-01,5979.88374799836,6039.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1385.57185755949,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4594.31189043887,7365.45560555785,4329.76094050288,7630.00655549384,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2015-02-01,5586.51441128446,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1469.74907936435,1980.78473100333,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4116.76533192011,7056.26349064881,3605.72968028113,7567.29914228779,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2015-03-01,5563.0858011368,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1606.29378117479,2005.79374447614,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,3956.79201996201,7169.37958231159,3557.29205666066,7568.87954561294,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2015-04-01,5400.46513895955,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",6,1933.4565843146,2125.48412038305,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,3467.00855464496,7333.92172327415,3274.9810185765,7525.94925934261,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2015-05-01,5763.20158375788,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",7,1948.49401687183,2282.92120694506,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,3814.70756688605,7711.69560062972,3480.28037681282,8046.12279070294,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2015-06-01,6700.33912715883,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",8,1966.17303532177,2306.91511294659,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4734.16609183706,8666.5121624806,4393.42401421224,9007.25424010542,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2014-10-01,6253.89854815515,5639.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1203.11240979909,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5050.78613835606,7457.01095795424,4603.77574065967,7904.02135565063,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2014-11-01,5932.860308271,6219.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1359.15004675121,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4573.71026151979,7292.01035502221,4282.73750077552,7582.98311576648,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2014-12-01,5803.57965579767,5739.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1385.57185755949,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4418.00779823818,7189.15151335716,4153.45684830219,7453.70246329315,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2015-01-01,6051.16809119303,6039.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1469.74907936435,1980.78473100333,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4581.41901182869,7520.91717055738,4070.38336018971,8031.95282219636,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2015-02-01,5698.15594705264,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1606.29378117479,2005.79374447614,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4091.86216587785,7304.44972822744,3692.3622025765,7703.94969152878,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2015-03-01,5718.46940983516,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",6,1933.4565843146,2125.48412038305,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,3785.01282552057,7651.92599414976,3592.98528945211,7843.95353021822,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2015-04-01,5584.78800353887,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",7,1948.49401687183,2282.92120694506,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,3636.29398666703,7533.2820204107,3301.86679659381,7867.70921048393,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2015-05-01,5942.09030256344,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",8,1966.17303532177,2306.91511294659,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,3975.91726724167,7908.26333788522,3635.17518961685,8249.00541551003,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2015-06-01,6899.98722616637,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",9,2089.04387545861,2573.36937351673,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4810.94335070776,8989.03110162498,4326.61785264964,9473.3565996831,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2014-09-01,6689.39342420942,6049.99999999998,"Yes","M1","NA","local","simple_average","NA",1,1203.11240979909,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5486.28101441033,7892.50583400851,5039.27061671394,8339.5162317049,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2014-10-01,6442.14678395775,5639.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1359.15004675121,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5082.99673720654,7801.29683070896,4792.02397646227,8092.26959145323,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2014-11-01,6112.59465471368,6219.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1385.57185755949,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4727.02279715419,7498.16651227317,4462.4718472182,7762.71746220916,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2014-12-01,5959.75451677275,5739.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1469.74907936435,1980.78473100333,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4490.00543740841,7429.5035961371,3978.96978576943,7940.53924777608,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2015-01-01,6269.10444708665,6039.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1606.29378117479,2005.79374447614,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4662.81066591186,7875.39822826144,4263.31070261051,8274.89819156279,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2015-02-01,5913.20535796144,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",6,1933.4565843146,2125.48412038305,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,3979.74877364684,7846.66194227604,3787.72123757839,8038.68947834449,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2015-03-01,5929.21800749008,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",7,1948.49401687183,2282.92120694506,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,3980.72399061825,7877.71202436192,3646.29680054502,8212.13921443514,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2015-04-01,5816.61335476532,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",8,1966.17303532177,2306.91511294659,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,3850.44031944355,7782.78639008709,3509.69824181873,8123.52846771191,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2015-05-01,6190.5493347823,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",9,2089.04387545861,2573.36937351673,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4101.50545932369,8279.59321024091,3617.17996126557,8763.91870829903,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2015-06-01,7213.61735966959,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",10,2168.0048328991,2735.45445476792,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5045.61252677049,9381.62219256869,4478.16290490167,9949.07181443751,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2014-08-01,8048.9745361051,7979.99999999998,"Yes","M1","NA","local","simple_average","NA",1,1203.11240979909,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,6845.86212630601,9252.08694590418,6398.85172860962,9699.09734360058,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2014-09-01,6919.88395532326,6049.99999999998,"Yes","M1","NA","local","simple_average","NA",2,1359.15004675121,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5560.73390857205,8279.03400207447,5269.76114782778,8570.00676281874,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2014-10-01,6679.05454536859,5639.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1385.57185755949,1650.12280749548,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5293.4826878091,8064.62640292809,5028.93173787311,8329.17735286407,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2014-11-01,6332.77045218464,6219.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1469.74907936435,1980.78473100333,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4863.0213728203,7802.51953154899,4351.98572118132,8313.55518318797,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2014-12-01,6208.35171911892,5739.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1606.29378117479,2005.79374447614,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4602.05793794413,7814.64550029372,4202.55797464278,8214.14546359506,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2015-01-01,6545.33994246875,6039.99999999999,"Yes","M1","NA","local","simple_average","NA",6,1933.4565843146,2125.48412038305,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4611.88335815415,8478.79652678335,4419.8558220857,8670.8240628518,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2015-02-01,6162.89615176667,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",7,1948.49401687183,2282.92120694506,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4214.40213489484,8111.39016863851,3879.97494482161,8445.81735871173,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2015-03-01,6186.64532538914,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",8,1966.17303532177,2306.91511294659,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4220.47229006736,8152.81836071091,3879.73021244255,8493.56043833573,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2015-04-01,6100.38378662292,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",9,2089.04387545861,2573.36937351673,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4011.33991116432,8189.42766208153,3527.01441310619,8673.75316013965,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2015-05-01,6487.40937769325,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",10,2168.0048328991,2735.45445476792,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,4319.40454479415,8655.41421059235,3751.95492292533,9222.86383246117,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2015-06-01,7551.83858646023,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",11,2376.51250817425,3046.67173148093,1066.4963009418,1631.06533961654,1,1,0.807692307692308,1,5175.32607828598,9928.35109463447,4505.16685497929,10598.5103179412,"Conformal","Conformal",1,1
