"Combo","Model_ID","Train_Test_ID","Date","Forecast","Target","Best_Model","Combo_ID","Model_Name","Model_Type","Recipe_ID","Hyperparameter_ID","Horizon","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M2","arimax--local--R1_meanf--local--R1",1,2016-05-01,1927.74212703705,NA,"Yes","M2","NA","local","simple_average","NA",11,884.8307910181,942.281462618129,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1042.91133601894,2812.57291805515,985.460664418917,2870.02358965517,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",1,2016-06-01,2187.58271320291,NA,"Yes","M2","NA","local","simple_average","NA",12,857.810909190025,1018.49366385621,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1329.77180401288,3045.39362239293,1169.0890493467,3206.07637705912,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",2,2015-06-01,2104.7632118427,2440.00000000001,"Yes","M2","NA","local","simple_average","NA",1,571.346715924064,670.92423695132,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1533.41649591863,2676.10992776676,1433.83897489138,2775.68744879401,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",3,2015-05-01,1792.04304593193,1730.00000000001,"Yes","M2","NA","local","simple_average","NA",1,571.346715924064,670.92423695132,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1220.69633000786,2363.38976185599,1121.11880898061,2462.96728288324,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",3,2015-06-01,1982.93926068361,2440.00000000001,"Yes","M2","NA","local","simple_average","NA",2,540.632976160079,712.347588680775,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1442.30628452353,2523.57223684369,1270.59167200284,2695.28684936438,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",4,2015-04-01,1965.10482598876,1590.00000000001,"Yes","M2","NA","local","simple_average","NA",1,571.346715924064,670.92423695132,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1393.75811006469,2536.45154191282,1294.18058903744,2636.02906294007,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",4,2015-05-01,1934.33687376401,1730.00000000001,"Yes","M2","NA","local","simple_average","NA",2,540.632976160079,712.347588680775,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1393.70389760394,2474.96984992409,1221.98928508324,2646.68446244479,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",4,2015-06-01,2151.77505937127,2440.00000000001,"Yes","M2","NA","local","simple_average","NA",3,536.38258509139,862.33510461571,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1615.39247427988,2688.15764446266,1289.43995475556,3014.11016398698,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",5,2015-03-01,2013.55537846215,1960.00000000001,"Yes","M2","NA","local","simple_average","NA",1,571.346715924064,670.92423695132,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1442.20866253809,2584.90209438621,1342.63114151083,2684.47961541347,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",5,2015-04-01,1941.07711783146,1590.00000000001,"Yes","M2","NA","local","simple_average","NA",2,540.632976160079,712.347588680775,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1400.44414167138,2481.71009399154,1228.72952915069,2653.42470651223,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",5,2015-05-01,1910.29831156607,1730.00000000001,"Yes","M2","NA","local","simple_average","NA",3,536.38258509139,862.33510461571,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1373.91572647468,2446.68089665746,1047.96320695036,2772.63341618178,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",5,2015-06-01,2121.97154894955,2440.00000000001,"Yes","M2","NA","local","simple_average","NA",4,570.733520392635,781.05184130833,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1551.23802855692,2692.70506934219,1340.91970764122,2903.02339025788,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",6,2015-02-01,2088.7189419665,1930.00000000001,"Yes","M2","NA","local","simple_average","NA",1,571.346715924064,670.92423695132,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1517.37222604243,2660.06565789056,1417.79470501518,2759.64317891781,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",6,2015-03-01,2031.19935745486,1960.00000000001,"Yes","M2","NA","local","simple_average","NA",2,540.632976160079,712.347588680775,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1490.56638129478,2571.83233361494,1318.85176877409,2743.54694613564,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",6,2015-04-01,1989.09307851801,1590.00000000001,"Yes","M2","NA","local","simple_average","NA",3,536.38258509139,862.33510461571,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1452.71049342662,2525.4756636094,1126.7579739023,2851.42818313372,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",6,2015-05-01,1945.56996829994,1730.00000000001,"Yes","M2","NA","local","simple_average","NA",4,570.733520392635,781.05184130833,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1374.8364479073,2516.30348869257,1164.51812699161,2726.62180960827,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",6,2015-06-01,2193.50863179712,2440.00000000001,"Yes","M2","NA","local","simple_average","NA",5,706.03020527143,842.954874170275,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1487.47842652569,2899.53883706855,1350.55375762684,3036.4635059674,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",7,2015-01-01,2105.12141778491,2210.00000000001,"Yes","M2","NA","local","simple_average","NA",1,571.346715924064,670.92423695132,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1533.77470186085,2676.46813370897,1434.19718083359,2776.04565473623,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",7,2015-02-01,2051.51939320827,1930.00000000001,"Yes","M2","NA","local","simple_average","NA",2,540.632976160079,712.347588680775,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1510.88641704819,2592.15236936834,1339.17180452749,2763.86698188904,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",7,2015-03-01,2009.31976158195,1960.00000000001,"Yes","M2","NA","local","simple_average","NA",3,536.38258509139,862.33510461571,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1472.93717649056,2545.70234667334,1146.98465696624,2871.65486619766,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",7,2015-04-01,1961.64615724994,1590.00000000001,"Yes","M2","NA","local","simple_average","NA",4,570.733520392635,781.05184130833,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1390.9126368573,2532.37967764257,1180.59431594161,2742.69799855827,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",7,2015-05-01,1924.93012039857,1730.00000000001,"Yes","M2","NA","local","simple_average","NA",5,706.03020527143,842.954874170275,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1218.89991512714,2630.96032567,1081.97524622829,2767.88499456884,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",7,2015-06-01,2161.58546684783,2440.00000000001,"Yes","M2","NA","local","simple_average","NA",6,635.689520053935,859.4189399416,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1525.8959467939,2797.27498690176,1302.16652690623,3021.00440678943,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",8,2014-12-01,2044.28832469898,1660.00000000001,"Yes","M2","NA","local","simple_average","NA",1,571.346715924064,670.92423695132,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1472.94160877492,2615.63504062304,1373.36408774766,2715.2125616503,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",8,2015-01-01,2174.54047382182,2210.00000000001,"Yes","M2","NA","local","simple_average","NA",2,540.632976160079,712.347588680775,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1633.90749766175,2715.1734499819,1462.19288514105,2886.8880625026,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",8,2015-02-01,2106.52996344263,1930.00000000001,"Yes","M2","NA","local","simple_average","NA",3,536.38258509139,862.33510461571,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1570.14737835124,2642.91254853402,1244.19485882692,2968.86506805834,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",8,2015-03-01,2068.66142994467,1960.00000000001,"Yes","M2","NA","local","simple_average","NA",4,570.733520392635,781.05184130833,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1497.92790955204,2639.39495033731,1287.60958863634,2849.713271253,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",8,2015-04-01,2014.37345205262,1590.00000000001,"Yes","M2","NA","local","simple_average","NA",5,706.03020527143,842.954874170275,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1308.34324678119,2720.40365732405,1171.41857788234,2857.3283262229,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",8,2015-05-01,1979.47274402895,1730.00000000001,"Yes","M2","NA","local","simple_average","NA",6,635.689520053935,859.4189399416,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1343.78322397502,2615.16226408289,1120.05380408735,2838.89168397055,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",8,2015-06-01,2221.50067618084,2440.00000000001,"Yes","M2","NA","local","simple_average","NA",7,692.57243828222,791.630499939895,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1528.92823789862,2914.07311446306,1429.87017624095,3013.13117612074,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",9,2014-11-01,2198.78103087857,1630.00000000001,"Yes","M2","NA","local","simple_average","NA",1,571.346715924064,670.92423695132,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1627.43431495451,2770.12774680263,1527.85679392725,2869.70526782989,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",9,2014-12-01,2117.48004355272,1660.00000000001,"Yes","M2","NA","local","simple_average","NA",2,540.632976160079,712.347588680775,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1576.84706739264,2658.1130197128,1405.13245487195,2829.8276322335,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",9,2015-01-01,2224.6258262807,2210.00000000001,"Yes","M2","NA","local","simple_average","NA",3,536.38258509139,862.33510461571,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1688.24324118931,2761.00841137209,1362.29072166499,3086.96093089641,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",9,2015-02-01,2217.29246783867,1930.00000000001,"Yes","M2","NA","local","simple_average","NA",4,570.733520392635,781.05184130833,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1646.55894744603,2788.0259882313,1436.24062653034,2998.344309147,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",9,2015-03-01,2200.75914777531,1960.00000000001,"Yes","M2","NA","local","simple_average","NA",5,706.03020527143,842.954874170275,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1494.72894250388,2906.78935304674,1357.80427360504,3043.71402194559,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",9,2015-04-01,2124.54927291067,1590.00000000001,"Yes","M2","NA","local","simple_average","NA",6,635.689520053935,859.4189399416,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1488.85975285674,2760.2387929646,1265.13033296907,2983.96821285227,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",9,2015-05-01,2100.20859107439,1730.00000000001,"Yes","M2","NA","local","simple_average","NA",7,692.57243828222,791.630499939895,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1407.63615279217,2792.78102935661,1308.5780911345,2891.83909101429,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",9,2015-06-01,2318.54517365769,2440.00000000001,"Yes","M2","NA","local","simple_average","NA",8,625.910535195154,786.366653183157,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1692.63463846254,2944.45570885284,1532.17852047453,3104.91182684085,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",10,2014-10-01,2330.12279281508,2020.00000000001,"Yes","M2","NA","local","simple_average","NA",1,571.346715924064,670.92423695132,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1758.77607689102,2901.46950873914,1659.19855586376,3001.0470297664,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",10,2014-11-01,2356.25655532301,1630.00000000001,"Yes","M2","NA","local","simple_average","NA",2,540.632976160079,712.347588680775,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1815.62357916293,2896.88953148309,1643.90896664223,3068.60414400378,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",10,2014-12-01,2269.15541435648,1660.00000000001,"Yes","M2","NA","local","simple_average","NA",3,536.38258509139,862.33510461571,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1732.77282926509,2805.53799944787,1406.82030974077,3131.49051897219,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",10,2015-01-01,2387.86689004683,2210.00000000001,"Yes","M2","NA","local","simple_average","NA",4,570.733520392635,781.05184130833,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1817.1333696542,2958.60041043947,1606.8150487385,3168.91873135516,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",10,2015-02-01,2380.14982020979,1930.00000000001,"Yes","M2","NA","local","simple_average","NA",5,706.03020527143,842.954874170275,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1674.11961493836,3086.18002548122,1537.19494603951,3223.10469438007,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",10,2015-03-01,2361.135621004,1960.00000000001,"Yes","M2","NA","local","simple_average","NA",6,635.689520053935,859.4189399416,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1725.44610095007,2996.82514105794,1501.7166810624,3220.5545609456,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",10,2015-04-01,2282.57243828223,1590.00000000001,"Yes","M2","NA","local","simple_average","NA",7,692.57243828222,791.630499939895,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1590.00000000001,2975.14487656445,1490.94193834234,3074.20293822212,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",10,2015-05-01,2254.44846006771,1730.00000000001,"Yes","M2","NA","local","simple_average","NA",8,625.910535195154,786.366653183157,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1628.53792487256,2880.35899526286,1468.08180688455,3040.81511325087,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",10,2015-06-01,2492.85074238121,2440.00000000001,"Yes","M2","NA","local","simple_average","NA",9,586.718347948729,1000.00652462624,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1906.13239443248,3079.56909032994,1492.84421775497,3492.85726700745,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",11,2014-09-01,2216.5501860066,2400.00000000002,"Yes","M2","NA","local","simple_average","NA",1,571.346715924064,670.92423695132,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1645.20347008254,2787.89690193066,1545.62594905528,2887.47442295792,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",11,2014-10-01,2146.27445425208,2020.00000000001,"Yes","M2","NA","local","simple_average","NA",2,540.632976160079,712.347588680775,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1605.64147809201,2686.90743041216,1433.92686557131,2858.62204293286,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",11,2014-11-01,2166.3825850914,1630.00000000001,"Yes","M2","NA","local","simple_average","NA",3,536.38258509139,862.33510461571,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1630.00000000001,2702.76517018279,1304.04748047569,3028.71768970711,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",11,2014-12-01,2087.13259571094,1660.00000000001,"Yes","M2","NA","local","simple_average","NA",4,570.733520392635,781.05184130833,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1516.3990753183,2657.86611610357,1306.08075440261,2868.18443701927,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",11,2015-01-01,2191.81034850882,2210.00000000001,"Yes","M2","NA","local","simple_average","NA",5,706.03020527143,842.954874170275,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1485.78014323739,2897.84055378025,1348.85547433854,3034.7652226791,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",11,2015-02-01,2185.18471230071,1930.00000000001,"Yes","M2","NA","local","simple_average","NA",6,635.689520053935,859.4189399416,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1549.49519224678,2820.87423235464,1325.76577235911,3044.60365224231,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",11,2015-03-01,2164.79946293535,1960.00000000001,"Yes","M2","NA","local","simple_average","NA",7,692.57243828222,791.630499939895,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1472.22702465313,2857.37190121757,1373.16896299545,2956.42996287524,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",11,2015-04-01,2095.29073452283,1590.00000000001,"Yes","M2","NA","local","simple_average","NA",8,625.910535195154,786.366653183157,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1469.38019932768,2721.20126971798,1308.92408133967,2881.65738770599,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",11,2015-05-01,2071.81239270459,1730.00000000001,"Yes","M2","NA","local","simple_average","NA",9,586.718347948729,1000.00652462624,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1485.09404475587,2658.53074065332,1071.80586807836,3071.81891733083,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",11,2015-06-01,2277.66988637886,2440.00000000001,"Yes","M2","NA","local","simple_average","NA",10,844.913327112773,1006.92323368423,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1432.75655926609,3122.58321349163,1270.74665269463,3284.59312006309,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",12,2014-08-01,2595.22890192104,2160.00000000001,"Yes","M2","NA","local","simple_average","NA",1,571.346715924064,670.92423695132,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,2023.88218599698,3166.5756178451,1924.30466496972,3266.15313887236,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",12,2014-09-01,2520.35601687291,2400.00000000002,"Yes","M2","NA","local","simple_average","NA",2,540.632976160079,712.347588680775,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1979.72304071283,3060.98899303298,1808.00842819213,3232.70360555368,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",12,2014-10-01,2436.6194982329,2020.00000000001,"Yes","M2","NA","local","simple_average","NA",3,536.38258509139,862.33510461571,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1900.23691314151,2973.00208332429,1574.28439361719,3298.95460284861,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",12,2014-11-01,2463.97687813657,1630.00000000001,"Yes","M2","NA","local","simple_average","NA",4,570.733520392635,781.05184130833,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1893.24335774393,3034.7103985292,1682.92503682824,3245.0287194449,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",12,2014-12-01,2366.03020527144,1660.00000000001,"Yes","M2","NA","local","simple_average","NA",5,706.03020527143,842.954874170275,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1660.00000000001,3072.06041054287,1523.07533110116,3208.98507944172,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",12,2015-01-01,2491.0271293731,2210.00000000001,"Yes","M2","NA","local","simple_average","NA",6,635.689520053935,859.4189399416,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1855.33760931917,3126.71664942704,1631.6081894315,3350.4460693147,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",12,2015-02-01,2488.20668176748,1930.00000000001,"Yes","M2","NA","local","simple_average","NA",7,692.57243828222,791.630499939895,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1795.63424348526,3180.7791200497,1696.57618182759,3279.83718170738,"Conformal","Conformal",0.875,0.951923076923077
"M2","arimax--local--R1_meanf--local--R1",12,2015-03-01,2460.98641737381,1960.00000000001,"Yes","M2","NA","local","simple_average","NA",8,625.910535195154,786.366653183157,403.6646381479,617.351789715982,0.875,0.951923076923077,0.528846153846154,0.778846153846154,1835.07588217866,3086.89695256896,1674.61976419065,3247.35307055697,"Conformal","Conformal",0.875,0.951923076923077
