"Combo","Model_ID","Train_Test_ID","Date","Forecast","Target","Best_Model","Combo_ID","Model_Name","Model_Type","Recipe_ID","Hyperparameter_ID","Horizon","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",1,2016-05-01,4723.9721401782,NA,"Yes","M1","NA","local","simple_average","NA",11,2098.99955544081,2821.039205864,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,2624.97258473739,6822.97169561902,1902.9329343142,7545.0113460422,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",1,2016-06-01,5425.37374124777,NA,"Yes","M1","NA","local","simple_average","NA",12,2380.58158892249,2841.84185553251,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,3044.79215232528,7805.95533017026,2583.53188571526,8267.21559678028,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",2,2015-06-01,6301.25397572642,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1105.8774435063,1625.03845107094,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5195.37653222012,7407.13141923271,4628.38995845065,7974.11799300218,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",3,2015-05-01,5846.19966890966,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1105.8774435063,1625.03845107094,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4740.32222540336,6952.07711241595,4173.33565163389,7519.06368618542,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",3,2015-06-01,6793.66770794636,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1311.41227679264,1873.58690126146,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5482.25543115372,8105.07998473901,4920.0808066849,8667.25460920782,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",4,2015-04-01,5380.51821933879,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1105.8774435063,1625.03845107094,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4274.64077583249,6486.39566284508,3707.65420206302,7053.38223661455,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",4,2015-05-01,5729.72480073522,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1311.41227679264,1873.58690126146,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4418.31252394258,7041.13707752787,3856.13789947376,7603.31170199668,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",4,2015-06-01,6653.13620086011,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1234.31993718951,1634.5881117208,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5418.8162636706,7887.45613804962,4980.27218358435,8326.00021813587,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",5,2015-03-01,5597.42481781432,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1105.8774435063,1625.03845107094,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4491.54737430802,6703.30226132061,3924.56080053855,7270.28883509008,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",5,2015-04-01,5482.20656212579,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1311.41227679264,1873.58690126146,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4170.79428533315,6793.61883891844,3608.61966086433,7355.79346338725,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",5,2015-05-01,5857.64616980896,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1234.31993718951,1634.5881117208,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4623.32623261945,7091.96610699847,4184.78215253319,7530.51018708472,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",5,2015-06-01,6794.21889699381,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1474.21228104569,1560.73384153284,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5320.00661594811,8268.4311780395,5121.35487971804,8467.08291426957,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",6,2015-02-01,5777.68435008176,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1105.8774435063,1625.03845107094,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4671.80690657547,6883.56179358806,4104.820332806,7450.54836735753,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",6,2015-03-01,5734.29565641382,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1311.41227679264,1873.58690126146,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4422.88337962118,7045.70793320647,3860.70875515236,7607.88255767528,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",6,2015-04-01,5648.89722091146,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1234.31993718951,1634.5881117208,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4414.57728372194,6883.21715810097,3976.03320363569,7321.76123818722,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",6,2015-05-01,6022.01752666732,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1474.21228104569,1560.73384153284,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4547.80524562162,7496.22980771301,4349.15350939155,7694.88154394308,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",6,2015-06-01,7000.66181918365,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1347.32082109719,1645.24052978029,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5653.34099808646,8347.98264028084,5327.79780190789,8673.52583645941,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",7,2015-01-01,6344.84976210766,6039.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1105.8774435063,1625.03845107094,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5238.97231860136,7450.72720561395,4671.98574483189,8017.71377938342,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",7,2015-02-01,5904.43049822771,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1311.41227679264,1873.58690126146,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4593.01822143506,7215.84277502035,4030.84359696625,7778.01739948917,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",7,2015-03-01,5878.44842852123,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1234.31993718951,1634.5881117208,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4644.12849133172,7112.76836571074,4205.58441124547,7551.312445797,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",7,2015-04-01,5772.27124680532,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1474.21228104569,1560.73384153284,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4298.05896575963,7246.48352785102,4099.40722952956,7445.13526408109,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",7,2015-05-01,6180.94654874959,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1347.32082109719,1645.24052978029,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4833.6257276524,7528.26736984678,4508.08253147383,7853.81056602535,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",7,2015-06-01,7179.84256331063,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",6,1495.29950946821,2025.82165423149,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5684.54305384242,8675.14207277884,5154.02090907914,9205.66421754211,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2014-12-01,6194.15756882619,5739.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1105.8774435063,1625.03845107094,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5088.2801253199,7300.03501233249,4521.29355155043,7867.02158610196,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2015-01-01,6489.45857982187,6039.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1311.41227679264,1873.58690126146,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5178.04630302922,7800.87085661451,4615.87167856041,8363.04548108333,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2015-02-01,6024.92139961157,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1234.31993718951,1634.5881117208,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4790.60146242206,7259.24133680108,4352.0573823358,7697.78541688733,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2015-03-01,6004.2600301343,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1474.21228104569,1560.73384153284,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4530.0477490886,7478.47231117999,4331.39601285853,7677.12404741006,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2015-04-01,5908.46942997973,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1347.32082109719,1645.24052978029,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4561.14860888254,7255.79025107691,4235.60541270396,7581.33344725549,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2015-05-01,6305.89587523724,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",6,1495.29950946821,2025.82165423149,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4810.59636576903,7801.19538470545,4280.07422100575,8331.71752946873,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",8,2015-06-01,7330.60254984041,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",7,1889.76111708241,2012.05405090002,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5440.841432758,9220.36366692283,5318.54849894039,9342.65660074043,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2014-11-01,5809.17276926767,6219.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1105.8774435063,1625.03845107094,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4703.29532576137,6915.05021277396,4136.3087519919,7482.03678654343,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2014-12-01,5692.87471522519,5739.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1311.41227679264,1873.58690126146,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4381.46243843255,7004.28699201783,3819.28781396373,7566.46161648665,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2015-01-01,5979.88374799836,6039.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1234.31993718951,1634.5881117208,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4745.56381080885,7214.20368518787,4307.0197307226,7652.74776527412,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2015-02-01,5586.51441128446,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1474.21228104569,1560.73384153284,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4112.30213023877,7060.72669233015,3913.6503940087,7259.37842856022,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2015-03-01,5563.0858011368,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1347.32082109719,1645.24052978029,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4215.76498003961,6910.40662223399,3890.22178386104,7235.94981841256,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2015-04-01,5400.46513895955,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",6,1495.29950946821,2025.82165423149,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,3905.16562949135,6895.76464842776,3374.64348472807,7426.28679319104,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2015-05-01,5763.20158375788,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",7,1889.76111708241,2012.05405090002,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,3873.44046667547,7652.9627008403,3751.14753285786,7775.25563465791,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",9,2015-06-01,6700.33912715883,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",8,2042.96921742766,2156.97153769545,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4657.36990973117,8743.30834458649,4543.36758946338,8857.31066485429,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2014-10-01,6253.89854815515,5639.99999999999,"Yes","M1","NA","local","simple_average","NA",1,1105.8774435063,1625.03845107094,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5148.02110464885,7359.77599166145,4581.03453087939,7926.76256543091,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2014-11-01,5932.860308271,6219.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1311.41227679264,1873.58690126146,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4621.44803147836,7244.27258506364,4059.27340700954,7806.44720953246,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2014-12-01,5803.57965579767,5739.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1234.31993718951,1634.5881117208,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4569.25971860816,7037.89959298718,4130.71563852191,7476.44367307343,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2015-01-01,6051.16809119303,6039.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1474.21228104569,1560.73384153284,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4576.95581014734,7525.38037223873,4378.30407391727,7724.0321084688,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2015-02-01,5698.15594705264,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1347.32082109719,1645.24052978029,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4350.83512595546,7045.47676814983,4025.29192977688,7371.01996432841,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2015-03-01,5718.46940983516,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",6,1495.29950946821,2025.82165423149,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4223.16990036696,7213.76891930337,3692.64775560368,7744.29106406665,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2015-04-01,5584.78800353887,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",7,1889.76111708241,2012.05405090002,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,3695.02688645646,7474.54912062128,3572.73395263885,7596.84205443889,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2015-05-01,5942.09030256344,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",8,2042.96921742766,2156.97153769545,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,3899.12108513578,7985.0595199911,3785.11876486799,8099.0618402589,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",10,2015-06-01,6899.98722616637,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",9,1920.05120058467,2353.10228513593,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4979.9360255817,8820.03842675104,4546.88494103044,9253.0895113023,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2014-09-01,6689.39342420942,6049.99999999998,"Yes","M1","NA","local","simple_average","NA",1,1105.8774435063,1625.03845107094,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5583.51598070313,7795.27086771572,5016.52940693366,8362.25744148518,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2014-10-01,6442.14678395775,5639.99999999999,"Yes","M1","NA","local","simple_average","NA",2,1311.41227679264,1873.58690126146,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5130.73450716511,7753.5590607504,4568.55988269629,8315.73368521921,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2014-11-01,6112.59465471368,6219.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1234.31993718951,1634.5881117208,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4878.27471752417,7346.91459190319,4439.73063743792,7785.45867198944,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2014-12-01,5959.75451677275,5739.99999999999,"Yes","M1","NA","local","simple_average","NA",4,1474.21228104569,1560.73384153284,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4485.54223572706,7433.96679781845,4286.89049949699,7632.61853404852,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2015-01-01,6269.10444708665,6039.99999999999,"Yes","M1","NA","local","simple_average","NA",5,1347.32082109719,1645.24052978029,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4921.78362598946,7616.42526818384,4596.24042981089,7941.96846436241,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2015-02-01,5913.20535796144,5129.99999999999,"Yes","M1","NA","local","simple_average","NA",6,1495.29950946821,2025.82165423149,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4417.90584849323,7408.50486742965,3887.38370372995,7939.02701219293,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2015-03-01,5929.21800749008,5089.99999999999,"Yes","M1","NA","local","simple_average","NA",7,1889.76111708241,2012.05405090002,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4039.45689040767,7818.9791245725,3917.16395659006,7941.2720583901,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2015-04-01,5816.61335476532,5209.99999999999,"Yes","M1","NA","local","simple_average","NA",8,2042.96921742766,2156.97153769545,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,3773.64413733766,7859.58257219298,3659.64181706987,7973.58489246077,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2015-05-01,6190.5493347823,4909.99999999999,"Yes","M1","NA","local","simple_average","NA",9,1920.05120058467,2353.10228513593,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,4270.49813419763,8110.60053536697,3837.44704964637,8543.65161991823,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",11,2015-06-01,7213.61735966959,6889.99999999999,"Yes","M1","NA","local","simple_average","NA",10,1986.32431622437,2461.93854195748,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5227.29304344522,9199.94167589396,4751.6788177121,9675.55590162707,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2014-08-01,8048.9745361051,7979.99999999998,"Yes","M1","NA","local","simple_average","NA",1,1105.8774435063,1625.03845107094,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,6943.0970925988,9154.85197961139,6376.11051882933,9721.83855338086,"Conformal","Z-Score",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2014-09-01,6919.88395532326,6049.99999999998,"Yes","M1","NA","local","simple_average","NA",2,1311.41227679264,1873.58690126146,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5608.47167853062,8231.2962321159,5046.2970540618,8793.47085658472,"Conformal","Conformal",0.990384615384615,1
"M1","arima-boost--local--R1_meanf--local--R1_xgboost--local--R1",12,2014-10-01,6679.05454536859,5639.99999999999,"Yes","M1","NA","local","simple_average","NA",3,1234.31993718951,1634.5881117208,1093.82698722706,1672.86401727576,0.990384615384615,1,0.884615384615385,0.990384615384615,5444.73460817908,7913.37448255811,5006.19052809283,8351.91856264436,"Conformal","Z-Score",0.990384615384615,1
